province_name,year,building_count
Overijssel,1410,2
Overijssel,1411,1
Overijssel,1418,4
Overijssel,1419,1
Overijssel,1420,3
Overijssel,1425,2
Overijssel,1430,2
Overijssel,1431,1
Overijssel,1435,1
Overijssel,1450,12
Overijssel,1455,1
Overijssel,1457,5
Overijssel,1465,2
Overijssel,1467,2
Overijssel,1470,1
Overijssel,1474,1
Overijssel,1475,7
Overijssel,1477,1
Overijssel,1480,1
Overijssel,1482,2
Overijssel,1484,1
Overijssel,1490,2
Overijssel,1496,1
Overijssel,1497,3
Overijssel,1499,2
Overijssel,1500,17
Overijssel,1502,1
Overijssel,1504,1
Overijssel,1506,1
Overijssel,1510,1
Overijssel,1511,1
Overijssel,1520,4
Overijssel,1525,6
Overijssel,1527,2
Overijssel,1528,1
Overijssel,1530,4
Overijssel,1531,1
Overijssel,1532,1
Overijssel,1533,1
Overijssel,1538,1
Overijssel,1540,1
Overijssel,1541,1
Overijssel,1545,1
Overijssel,1550,5
Overijssel,1559,2
Overijssel,1560,7
Overijssel,1562,1
Overijssel,1565,1
Overijssel,1568,1
Overijssel,1569,1
Overijssel,1570,3
Overijssel,1571,1
Overijssel,1572,1
Overijssel,1575,4
Overijssel,1578,1
Overijssel,1580,1
Overijssel,1582,2
Overijssel,1583,2
Overijssel,1584,2
Overijssel,1585,1
Overijssel,1587,1
Overijssel,1588,1
Overijssel,1590,8
Overijssel,1591,1
Overijssel,1592,3
Overijssel,1593,4
Overijssel,1594,2
Overijssel,1595,1
Overijssel,1596,1
Overijssel,1598,3
Overijssel,1600,42
Overijssel,1601,11
Overijssel,1602,1
Overijssel,1604,3
Overijssel,1606,1
Overijssel,1608,1
Overijssel,1609,2
Overijssel,1610,1
Overijssel,1611,6
Overijssel,1612,5
Overijssel,1613,2
Overijssel,1614,1
Overijssel,1616,1
Overijssel,1617,6
Overijssel,1618,3
Overijssel,1620,7
Overijssel,1621,4
Overijssel,1623,4
Overijssel,1624,4
Overijssel,1625,8
Overijssel,1626,3
Overijssel,1627,5
Overijssel,1629,1
Overijssel,1630,6
Overijssel,1631,4
Overijssel,1632,2
Overijssel,1633,2
Overijssel,1634,6
Overijssel,1635,2
Overijssel,1636,1
Overijssel,1638,3
Overijssel,1640,5
Overijssel,1641,2
Overijssel,1642,1
Overijssel,1644,3
Overijssel,1645,2
Overijssel,1646,1
Overijssel,1647,1
Overijssel,1648,6
Overijssel,1649,2
Overijssel,1650,39
Overijssel,1651,4
Overijssel,1652,2
Overijssel,1653,5
Overijssel,1654,3
Overijssel,1655,1
Overijssel,1656,2
Overijssel,1659,3
Overijssel,1660,17
Overijssel,1661,3
Overijssel,1662,5
Overijssel,1663,1
Overijssel,1664,1
Overijssel,1665,2
Overijssel,1666,2
Overijssel,1667,8
Overijssel,1669,8
Overijssel,1670,6
Overijssel,1672,2
Overijssel,1675,3
Overijssel,1676,1
Overijssel,1678,4
Overijssel,1679,3
Overijssel,1680,13
Overijssel,1681,1
Overijssel,1682,1
Overijssel,1683,1
Overijssel,1684,3
Overijssel,1685,6
Overijssel,1686,2
Overijssel,1687,2
Overijssel,1688,1
Overijssel,1689,1
Overijssel,1690,3
Overijssel,1693,1
Overijssel,1694,1
Overijssel,1695,2
Overijssel,1696,1
Overijssel,1699,2
Overijssel,1700,72
Overijssel,1701,2
Overijssel,1703,4
Overijssel,1704,2
Overijssel,1705,1
Overijssel,1706,1
Overijssel,1707,1
Overijssel,1708,1
Overijssel,1710,1
Overijssel,1712,1
Overijssel,1715,3
Overijssel,1717,3
Overijssel,1719,1
Overijssel,1720,4
Overijssel,1721,3
Overijssel,1722,1
Overijssel,1724,2
Overijssel,1725,12
Overijssel,1727,2
Overijssel,1729,3
Overijssel,1730,5
Overijssel,1731,1
Overijssel,1732,3
Overijssel,1734,1
Overijssel,1735,5
Overijssel,1736,2
Overijssel,1737,3
Overijssel,1738,3
Overijssel,1739,3
Overijssel,1740,7
Overijssel,1741,5
Overijssel,1742,7
Overijssel,1744,2
Overijssel,1745,2
Overijssel,1746,2
Overijssel,1747,1
Overijssel,1748,3
Overijssel,1750,123
Overijssel,1751,2
Overijssel,1752,3
Overijssel,1753,3
Overijssel,1754,8
Overijssel,1755,1
Overijssel,1756,3
Overijssel,1757,3
Overijssel,1758,5
Overijssel,1759,2
Overijssel,1760,8
Overijssel,1761,3
Overijssel,1762,7
Overijssel,1763,1
Overijssel,1764,5
Overijssel,1766,1
Overijssel,1767,3
Overijssel,1768,6
Overijssel,1769,3
Overijssel,1770,4
Overijssel,1771,4
Overijssel,1772,1
Overijssel,1773,2
Overijssel,1774,7
Overijssel,1775,19
Overijssel,1776,7
Overijssel,1778,2
Overijssel,1779,10
Overijssel,1780,31
Overijssel,1782,4
Overijssel,1783,4
Overijssel,1784,5
Overijssel,1785,3
Overijssel,1786,5
Overijssel,1787,4
Overijssel,1788,4
Overijssel,1789,4
Overijssel,1790,23
Overijssel,1791,18
Overijssel,1792,17
Overijssel,1793,2
Overijssel,1794,1
Overijssel,1795,13
Overijssel,1796,8
Overijssel,1797,3
Overijssel,1798,6
Overijssel,1800,377
Overijssel,1801,4
Overijssel,1802,21
Overijssel,1803,5
Overijssel,1804,2
Overijssel,1805,5
Overijssel,1806,6
Overijssel,1807,5
Overijssel,1808,5
Overijssel,1809,1
Overijssel,1810,15
Overijssel,1811,9
Overijssel,1812,8
Overijssel,1813,3
Overijssel,1814,4
Overijssel,1815,51
Overijssel,1816,1
Overijssel,1817,5
Overijssel,1818,4
Overijssel,1819,4
Overijssel,1820,44
Overijssel,1821,5
Overijssel,1822,11
Overijssel,1823,7
Overijssel,1824,6
Overijssel,1825,68
Overijssel,1826,4
Overijssel,1827,2
Overijssel,1828,15
Overijssel,1829,12
Overijssel,1830,50
Overijssel,1831,4
Overijssel,1832,35
Overijssel,1833,2
Overijssel,1834,9
Overijssel,1835,16
Overijssel,1836,9
Overijssel,1837,7
Overijssel,1838,11
Overijssel,1839,17
Overijssel,1840,64
Overijssel,1841,12
Overijssel,1842,13
Overijssel,1843,10
Overijssel,1844,16
Overijssel,1845,25
Overijssel,1846,19
Overijssel,1847,8
Overijssel,1848,18
Overijssel,1849,21
Overijssel,1850,475
Overijssel,1851,24
Overijssel,1852,17
Overijssel,1853,12
Overijssel,1854,29
Overijssel,1855,20
Overijssel,1856,29
Overijssel,1857,28
Overijssel,1858,35
Overijssel,1859,29
Overijssel,1860,141
Overijssel,1861,25
Overijssel,1862,28
Overijssel,1863,37
Overijssel,1864,23
Overijssel,1865,55
Overijssel,1866,26
Overijssel,1867,18
Overijssel,1868,24
Overijssel,1869,28
Overijssel,1870,280
Overijssel,1871,43
Overijssel,1872,35
Overijssel,1873,36
Overijssel,1874,29
Overijssel,1875,103
Overijssel,1876,42
Overijssel,1877,49
Overijssel,1878,69
Overijssel,1879,46
Overijssel,1880,625
Overijssel,1881,69
Overijssel,1882,104
Overijssel,1883,99
Overijssel,1884,100
Overijssel,1885,164
Overijssel,1886,84
Overijssel,1887,78
Overijssel,1888,76
Overijssel,1889,95
Overijssel,1890,748
Overijssel,1891,72
Overijssel,1892,160
Overijssel,1893,69
Overijssel,1894,153
Overijssel,1895,657
Overijssel,1896,180
Overijssel,1897,96
Overijssel,1898,256
Overijssel,1899,377
Overijssel,1900,5573
Overijssel,1901,622
Overijssel,1902,408
Overijssel,1903,459
Overijssel,1904,472
Overijssel,1905,1324
Overijssel,1906,963
Overijssel,1907,415
Overijssel,1908,470
Overijssel,1909,351
Overijssel,1910,3143
Overijssel,1911,910
Overijssel,1912,575
Overijssel,1913,790
Overijssel,1914,966
Overijssel,1915,1391
Overijssel,1916,461
Overijssel,1917,625
Overijssel,1918,811
Overijssel,1919,950
Overijssel,1920,4859
Overijssel,1921,1033
Overijssel,1922,1474
Overijssel,1923,1222
Overijssel,1924,1340
Overijssel,1925,2789
Overijssel,1926,1820
Overijssel,1927,1753
Overijssel,1928,3424
Overijssel,1929,1950
Overijssel,1930,7416
Overijssel,1931,1683
Overijssel,1932,1711
Overijssel,1933,1983
Overijssel,1934,2160
Overijssel,1935,4857
Overijssel,1936,2435
Overijssel,1937,2001
Overijssel,1938,3541
Overijssel,1939,2354
Overijssel,1940,1951
Overijssel,1941,806
Overijssel,1942,396
Overijssel,1943,148
Overijssel,1944,83
Overijssel,1945,271
Overijssel,1946,337
Overijssel,1947,1122
Overijssel,1948,1818
Overijssel,1949,1986
Overijssel,1950,5610
Overijssel,1951,2054
Overijssel,1952,3519
Overijssel,1953,2455
Overijssel,1954,3103
Overijssel,1955,3710
Overijssel,1956,3985
Overijssel,1957,3377
Overijssel,1958,4256
Overijssel,1959,3476
Overijssel,1960,8227
Overijssel,1961,4305
Overijssel,1962,3832
Overijssel,1963,4855
Overijssel,1964,5596
Overijssel,1965,7943
Overijssel,1966,6487
Overijssel,1967,5135
Overijssel,1968,7895
Overijssel,1969,6468
Overijssel,1970,11217
Overijssel,1971,7697
Overijssel,1972,11173
Overijssel,1973,8021
Overijssel,1974,9297
Overijssel,1975,9474
Overijssel,1976,7825
Overijssel,1977,6622
Overijssel,1978,8050
Overijssel,1979,6363
Overijssel,1980,9189
Overijssel,1981,5953
Overijssel,1982,6445
Overijssel,1983,4742
Overijssel,1984,6014
Overijssel,1985,7149
Overijssel,1986,5816
Overijssel,1987,6332
Overijssel,1988,6539
Overijssel,1989,6306
Overijssel,1990,5896
Overijssel,1991,4837
Overijssel,1992,6126
Overijssel,1993,5252
Overijssel,1994,5569
Overijssel,1995,6569
Overijssel,1996,5938
Overijssel,1997,6521
Overijssel,1998,6104
Overijssel,1999,5664
Overijssel,2000,5434
Overijssel,2001,4656
Overijssel,2002,4625
Overijssel,2003,4434
Overijssel,2004,4028
Overijssel,2005,4858
Overijssel,2006,4779
Overijssel,2007,5034
Overijssel,2008,4328
Overijssel,2009,3390
Overijssel,2010,3426
Overijssel,2011,4524
Overijssel,2012,3039
Overijssel,2013,2684
Overijssel,2014,2548
Overijssel,2015,2777
Overijssel,2016,3371
Overijssel,2017,3646
Overijssel,2018,4371
Overijssel,2019,4105
Overijssel,2020,3493
Overijssel,2021,4007
Overijssel,2022,4202
Overijssel,2023,4807
Overijssel,2024,5762
Overijssel,2025,6317
Overijssel,2026,527
Overijssel,2027,3
Overijssel,9999,87
Utrecht,1038,1
Utrecht,1040,1
Utrecht,1050,1
Utrecht,1162,1
Utrecht,1200,2
Utrecht,1210,1
Utrecht,1250,32
Utrecht,1260,1
Utrecht,1273,1
Utrecht,1292,1
Utrecht,1300,12
Utrecht,1320,2
Utrecht,1325,1
Utrecht,1345,2
Utrecht,1350,5
Utrecht,1363,1
Utrecht,1375,1
Utrecht,1380,1
Utrecht,1381,1
Utrecht,1382,1
Utrecht,1385,2
Utrecht,1390,2
Utrecht,1392,1
Utrecht,1395,2
Utrecht,1400,9
Utrecht,1410,2
Utrecht,1412,1
Utrecht,1414,1
Utrecht,1433,1
Utrecht,1445,1
Utrecht,1450,991
Utrecht,1459,1
Utrecht,1464,1
Utrecht,1469,1
Utrecht,1475,3
Utrecht,1480,1
Utrecht,1481,1
Utrecht,1482,1
Utrecht,1490,2
Utrecht,1492,1
Utrecht,1495,2
Utrecht,1498,1
Utrecht,1500,22
Utrecht,1515,1
Utrecht,1520,1
Utrecht,1525,6
Utrecht,1530,2
Utrecht,1534,1
Utrecht,1537,1
Utrecht,1538,1
Utrecht,1540,1
Utrecht,1542,1
Utrecht,1543,1
Utrecht,1544,1
Utrecht,1545,1
Utrecht,1550,58
Utrecht,1557,1
Utrecht,1560,1
Utrecht,1561,5
Utrecht,1562,7
Utrecht,1565,2
Utrecht,1570,2
Utrecht,1571,1
Utrecht,1572,1
Utrecht,1574,1
Utrecht,1575,5
Utrecht,1576,1
Utrecht,1577,2
Utrecht,1580,4
Utrecht,1581,1
Utrecht,1583,1
Utrecht,1584,10
Utrecht,1585,5
Utrecht,1587,2
Utrecht,1588,1
Utrecht,1590,1
Utrecht,1593,2
Utrecht,1594,1
Utrecht,1595,3
Utrecht,1600,99
Utrecht,1601,1
Utrecht,1602,1
Utrecht,1603,5
Utrecht,1610,5
Utrecht,1611,6
Utrecht,1612,3
Utrecht,1613,5
Utrecht,1614,6
Utrecht,1615,2
Utrecht,1617,3
Utrecht,1619,4
Utrecht,1620,3
Utrecht,1621,12
Utrecht,1622,3
Utrecht,1623,1
Utrecht,1624,1
Utrecht,1625,27
Utrecht,1628,4
Utrecht,1629,2
Utrecht,1630,7
Utrecht,1631,1
Utrecht,1633,3
Utrecht,1635,1
Utrecht,1636,3
Utrecht,1637,1
Utrecht,1639,3
Utrecht,1640,12
Utrecht,1641,1
Utrecht,1642,5
Utrecht,1643,6
Utrecht,1644,9
Utrecht,1645,11
Utrecht,1646,5
Utrecht,1647,4
Utrecht,1648,1
Utrecht,1649,2
Utrecht,1650,439
Utrecht,1651,16
Utrecht,1652,5
Utrecht,1653,1
Utrecht,1654,7
Utrecht,1655,3
Utrecht,1656,6
Utrecht,1657,7
Utrecht,1658,1
Utrecht,1659,1
Utrecht,1660,16
Utrecht,1661,3
Utrecht,1662,4
Utrecht,1663,2
Utrecht,1664,3
Utrecht,1665,1
Utrecht,1666,1
Utrecht,1667,4
Utrecht,1668,2
Utrecht,1670,18
Utrecht,1671,1
Utrecht,1672,9
Utrecht,1673,4
Utrecht,1674,1
Utrecht,1675,14
Utrecht,1676,4
Utrecht,1677,2
Utrecht,1678,4
Utrecht,1679,2
Utrecht,1680,35
Utrecht,1681,2
Utrecht,1682,2
Utrecht,1683,2
Utrecht,1684,1
Utrecht,1685,4
Utrecht,1686,1
Utrecht,1687,1
Utrecht,1688,1
Utrecht,1689,3
Utrecht,1690,16
Utrecht,1691,1
Utrecht,1692,3
Utrecht,1693,1
Utrecht,1694,2
Utrecht,1695,2
Utrecht,1696,7
Utrecht,1697,3
Utrecht,1698,4
Utrecht,1699,1
Utrecht,1700,217
Utrecht,1701,3
Utrecht,1702,5
Utrecht,1703,1
Utrecht,1704,2
Utrecht,1705,3
Utrecht,1706,6
Utrecht,1707,3
Utrecht,1710,7
Utrecht,1711,2
Utrecht,1712,2
Utrecht,1714,4
Utrecht,1715,1
Utrecht,1716,1
Utrecht,1717,1
Utrecht,1718,1
Utrecht,1720,8
Utrecht,1721,3
Utrecht,1722,5
Utrecht,1723,1
Utrecht,1724,1
Utrecht,1725,21
Utrecht,1726,2
Utrecht,1728,3
Utrecht,1730,12
Utrecht,1731,3
Utrecht,1732,1
Utrecht,1733,2
Utrecht,1734,1
Utrecht,1735,7
Utrecht,1737,1
Utrecht,1738,5
Utrecht,1739,2
Utrecht,1740,21
Utrecht,1741,1
Utrecht,1742,4
Utrecht,1743,1
Utrecht,1745,2
Utrecht,1746,1
Utrecht,1747,3
Utrecht,1748,6
Utrecht,1749,5
Utrecht,1750,370
Utrecht,1751,1
Utrecht,1752,2
Utrecht,1753,4
Utrecht,1754,4
Utrecht,1755,14
Utrecht,1757,1
Utrecht,1759,3
Utrecht,1760,30
Utrecht,1761,2
Utrecht,1762,1
Utrecht,1763,3
Utrecht,1765,1
Utrecht,1766,3
Utrecht,1767,6
Utrecht,1768,5
Utrecht,1769,1
Utrecht,1770,31
Utrecht,1771,3
Utrecht,1773,3
Utrecht,1774,2
Utrecht,1775,31
Utrecht,1776,4
Utrecht,1777,7
Utrecht,1778,3
Utrecht,1779,8
Utrecht,1780,67
Utrecht,1781,2
Utrecht,1782,6
Utrecht,1783,1
Utrecht,1784,7
Utrecht,1785,10
Utrecht,1786,3
Utrecht,1787,3
Utrecht,1788,1
Utrecht,1789,3
Utrecht,1790,47
Utrecht,1791,3
Utrecht,1792,1
Utrecht,1793,5
Utrecht,1794,5
Utrecht,1795,6
Utrecht,1796,4
Utrecht,1797,2
Utrecht,1798,2
Utrecht,1799,16
Utrecht,1800,719
Utrecht,1801,5
Utrecht,1802,3
Utrecht,1803,2
Utrecht,1804,4
Utrecht,1805,6
Utrecht,1806,3
Utrecht,1807,3
Utrecht,1808,3
Utrecht,1809,3
Utrecht,1810,31
Utrecht,1811,7
Utrecht,1812,5
Utrecht,1813,3
Utrecht,1814,2
Utrecht,1815,18
Utrecht,1816,3
Utrecht,1817,3
Utrecht,1818,3
Utrecht,1819,5
Utrecht,1820,43
Utrecht,1821,11
Utrecht,1822,10
Utrecht,1823,5
Utrecht,1824,8
Utrecht,1825,67
Utrecht,1826,3
Utrecht,1827,8
Utrecht,1828,7
Utrecht,1829,7
Utrecht,1830,75
Utrecht,1831,7
Utrecht,1832,13
Utrecht,1833,7
Utrecht,1834,11
Utrecht,1835,19
Utrecht,1836,10
Utrecht,1837,6
Utrecht,1838,12
Utrecht,1839,5
Utrecht,1840,79
Utrecht,1841,5
Utrecht,1842,33
Utrecht,1843,36
Utrecht,1844,11
Utrecht,1845,24
Utrecht,1846,8
Utrecht,1847,8
Utrecht,1848,8
Utrecht,1849,16
Utrecht,1850,742
Utrecht,1851,17
Utrecht,1852,24
Utrecht,1853,18
Utrecht,1854,48
Utrecht,1855,47
Utrecht,1856,31
Utrecht,1857,26
Utrecht,1858,34
Utrecht,1859,35
Utrecht,1860,679
Utrecht,1861,100
Utrecht,1862,37
Utrecht,1863,38
Utrecht,1864,40
Utrecht,1865,63
Utrecht,1866,29
Utrecht,1867,46
Utrecht,1868,27
Utrecht,1869,16
Utrecht,1870,442
Utrecht,1871,33
Utrecht,1872,57
Utrecht,1873,103
Utrecht,1874,43
Utrecht,1875,347
Utrecht,1876,73
Utrecht,1877,107
Utrecht,1878,58
Utrecht,1879,70
Utrecht,1880,1048
Utrecht,1881,231
Utrecht,1882,71
Utrecht,1883,72
Utrecht,1884,72
Utrecht,1885,201
Utrecht,1886,82
Utrecht,1887,66
Utrecht,1888,152
Utrecht,1889,131
Utrecht,1890,1030
Utrecht,1891,68
Utrecht,1892,86
Utrecht,1893,289
Utrecht,1894,48
Utrecht,1895,694
Utrecht,1896,149
Utrecht,1897,70
Utrecht,1898,174
Utrecht,1899,319
Utrecht,1900,4283
Utrecht,1901,672
Utrecht,1902,514
Utrecht,1903,1303
Utrecht,1904,2438
Utrecht,1905,914
Utrecht,1906,1651
Utrecht,1907,337
Utrecht,1908,464
Utrecht,1909,320
Utrecht,1910,2876
Utrecht,1911,514
Utrecht,1912,647
Utrecht,1913,1449
Utrecht,1914,607
Utrecht,1915,2287
Utrecht,1916,347
Utrecht,1917,262
Utrecht,1918,570
Utrecht,1919,3518
Utrecht,1920,5913
Utrecht,1921,1387
Utrecht,1922,1423
Utrecht,1923,1420
Utrecht,1924,1532
Utrecht,1925,2432
Utrecht,1926,3035
Utrecht,1927,1444
Utrecht,1928,2029
Utrecht,1929,1475
Utrecht,1930,4648
Utrecht,1931,5066
Utrecht,1932,2446
Utrecht,1933,2164
Utrecht,1934,2249
Utrecht,1935,4149
Utrecht,1936,3519
Utrecht,1937,1545
Utrecht,1938,2553
Utrecht,1939,1412
Utrecht,1940,964
Utrecht,1941,803
Utrecht,1942,386
Utrecht,1943,62
Utrecht,1944,42
Utrecht,1945,216
Utrecht,1946,1025
Utrecht,1947,597
Utrecht,1948,1093
Utrecht,1949,1188
Utrecht,1950,3923
Utrecht,1951,1881
Utrecht,1952,2301
Utrecht,1953,2388
Utrecht,1954,2619
Utrecht,1955,4414
Utrecht,1956,3535
Utrecht,1957,4014
Utrecht,1958,3095
Utrecht,1959,3404
Utrecht,1960,6866
Utrecht,1961,3622
Utrecht,1962,2867
Utrecht,1963,3846
Utrecht,1964,3369
Utrecht,1965,6239
Utrecht,1966,4912
Utrecht,1967,4739
Utrecht,1968,7155
Utrecht,1969,5801
Utrecht,1970,11849
Utrecht,1971,4057
Utrecht,1972,9095
Utrecht,1973,9377
Utrecht,1974,7304
Utrecht,1975,9891
Utrecht,1976,6664
Utrecht,1977,7216
Utrecht,1978,7691
Utrecht,1979,7467
Utrecht,1980,8990
Utrecht,1981,6083
Utrecht,1982,5346
Utrecht,1983,6267
Utrecht,1984,5892
Utrecht,1985,6953
Utrecht,1986,5731
Utrecht,1987,6219
Utrecht,1988,8047
Utrecht,1989,7298
Utrecht,1990,7189
Utrecht,1991,5411
Utrecht,1992,6137
Utrecht,1993,4305
Utrecht,1994,4703
Utrecht,1995,5580
Utrecht,1996,5397
Utrecht,1997,5059
Utrecht,1998,5021
Utrecht,1999,7152
Utrecht,2000,6067
Utrecht,2001,5888
Utrecht,2002,4537
Utrecht,2003,2881
Utrecht,2004,5464
Utrecht,2005,4719
Utrecht,2006,4851
Utrecht,2007,4845
Utrecht,2008,4272
Utrecht,2009,2722
Utrecht,2010,3344
Utrecht,2011,4090
Utrecht,2012,3159
Utrecht,2013,2176
Utrecht,2014,2117
Utrecht,2015,3354
Utrecht,2016,3898
Utrecht,2017,4335
Utrecht,2018,3598
Utrecht,2019,3411
Utrecht,2020,3465
Utrecht,2021,3422
Utrecht,2022,3133
Utrecht,2023,3751
Utrecht,2024,3239
Utrecht,2025,5066
Utrecht,2026,689
Utrecht,9999,42
Zeeland,1122,2
Zeeland,1134,1
Zeeland,1189,1
Zeeland,1200,2
Zeeland,1229,1
Zeeland,1250,1
Zeeland,1275,1
Zeeland,1280,1
Zeeland,1290,1
Zeeland,1297,2
Zeeland,1300,4
Zeeland,1312,1
Zeeland,1332,1
Zeeland,1350,2
Zeeland,1375,1
Zeeland,1376,1
Zeeland,1380,1
Zeeland,1396,1
Zeeland,1400,7
Zeeland,1420,1
Zeeland,1430,1
Zeeland,1433,2
Zeeland,1445,1
Zeeland,1450,4
Zeeland,1452,1
Zeeland,1460,1
Zeeland,1462,1
Zeeland,1475,3
Zeeland,1479,1
Zeeland,1480,2
Zeeland,1490,1
Zeeland,1491,1
Zeeland,1492,1
Zeeland,1500,11
Zeeland,1510,2
Zeeland,1513,1
Zeeland,1520,3
Zeeland,1530,1
Zeeland,1533,1
Zeeland,1534,1
Zeeland,1539,1
Zeeland,1543,1
Zeeland,1545,1
Zeeland,1547,2
Zeeland,1549,1
Zeeland,1550,16
Zeeland,1552,1
Zeeland,1554,1
Zeeland,1555,4
Zeeland,1557,1
Zeeland,1559,1
Zeeland,1560,8
Zeeland,1561,1
Zeeland,1562,2
Zeeland,1563,1
Zeeland,1565,2
Zeeland,1566,1
Zeeland,1570,1
Zeeland,1577,1
Zeeland,1578,1
Zeeland,1579,1
Zeeland,1580,2
Zeeland,1585,2
Zeeland,1586,2
Zeeland,1588,2
Zeeland,1589,2
Zeeland,1590,2
Zeeland,1591,1
Zeeland,1592,3
Zeeland,1593,1
Zeeland,1594,3
Zeeland,1596,4
Zeeland,1598,2
Zeeland,1600,82
Zeeland,1601,9
Zeeland,1603,3
Zeeland,1605,2
Zeeland,1607,1
Zeeland,1609,3
Zeeland,1610,8
Zeeland,1611,3
Zeeland,1612,1
Zeeland,1613,2
Zeeland,1614,3
Zeeland,1615,2
Zeeland,1616,6
Zeeland,1617,1
Zeeland,1618,2
Zeeland,1620,15
Zeeland,1621,2
Zeeland,1622,11
Zeeland,1623,5
Zeeland,1624,2
Zeeland,1625,9
Zeeland,1626,1
Zeeland,1627,2
Zeeland,1628,2
Zeeland,1629,4
Zeeland,1630,13
Zeeland,1631,7
Zeeland,1632,2
Zeeland,1634,1
Zeeland,1635,5
Zeeland,1637,2
Zeeland,1638,4
Zeeland,1639,1
Zeeland,1640,14
Zeeland,1641,6
Zeeland,1643,17
Zeeland,1644,2
Zeeland,1645,5
Zeeland,1646,4
Zeeland,1647,16
Zeeland,1648,6
Zeeland,1649,2
Zeeland,1650,154
Zeeland,1651,5
Zeeland,1652,2
Zeeland,1653,1
Zeeland,1654,4
Zeeland,1655,3
Zeeland,1656,5
Zeeland,1657,6
Zeeland,1658,4
Zeeland,1659,1
Zeeland,1660,30
Zeeland,1661,5
Zeeland,1662,1
Zeeland,1663,4
Zeeland,1664,5
Zeeland,1665,3
Zeeland,1668,3
Zeeland,1669,2
Zeeland,1670,12
Zeeland,1671,6
Zeeland,1672,4
Zeeland,1674,1
Zeeland,1675,9
Zeeland,1676,3
Zeeland,1677,6
Zeeland,1678,3
Zeeland,1679,1
Zeeland,1680,30
Zeeland,1681,2
Zeeland,1682,3
Zeeland,1683,2
Zeeland,1684,3
Zeeland,1685,8
Zeeland,1686,2
Zeeland,1687,3
Zeeland,1688,3
Zeeland,1689,2
Zeeland,1690,24
Zeeland,1691,3
Zeeland,1692,3
Zeeland,1693,5
Zeeland,1694,4
Zeeland,1695,5
Zeeland,1698,1
Zeeland,1699,1
Zeeland,1700,200
Zeeland,1701,16
Zeeland,1702,4
Zeeland,1703,3
Zeeland,1704,5
Zeeland,1705,12
Zeeland,1706,1
Zeeland,1707,1
Zeeland,1708,2
Zeeland,1709,1
Zeeland,1710,41
Zeeland,1711,3
Zeeland,1712,6
Zeeland,1713,1
Zeeland,1714,4
Zeeland,1715,3
Zeeland,1716,11
Zeeland,1717,3
Zeeland,1718,1
Zeeland,1719,3
Zeeland,1720,30
Zeeland,1721,3
Zeeland,1722,3
Zeeland,1723,4
Zeeland,1724,3
Zeeland,1725,13
Zeeland,1726,4
Zeeland,1727,7
Zeeland,1728,2
Zeeland,1729,1
Zeeland,1730,46
Zeeland,1731,1
Zeeland,1732,9
Zeeland,1733,4
Zeeland,1734,4
Zeeland,1735,34
Zeeland,1736,8
Zeeland,1737,18
Zeeland,1738,13
Zeeland,1739,9
Zeeland,1740,99
Zeeland,1741,5
Zeeland,1742,9
Zeeland,1743,7
Zeeland,1744,2
Zeeland,1745,18
Zeeland,1746,6
Zeeland,1747,4
Zeeland,1748,3
Zeeland,1749,8
Zeeland,1750,265
Zeeland,1751,9
Zeeland,1752,8
Zeeland,1753,3
Zeeland,1754,5
Zeeland,1755,12
Zeeland,1756,6
Zeeland,1757,2
Zeeland,1758,2
Zeeland,1759,2
Zeeland,1760,108
Zeeland,1761,1
Zeeland,1762,1
Zeeland,1763,6
Zeeland,1764,11
Zeeland,1765,28
Zeeland,1766,3
Zeeland,1767,4
Zeeland,1768,4
Zeeland,1769,1
Zeeland,1770,45
Zeeland,1771,7
Zeeland,1772,1
Zeeland,1773,1
Zeeland,1774,6
Zeeland,1775,33
Zeeland,1776,5
Zeeland,1777,3
Zeeland,1778,5
Zeeland,1779,7
Zeeland,1780,167
Zeeland,1781,7
Zeeland,1782,1
Zeeland,1783,4
Zeeland,1784,2
Zeeland,1785,32
Zeeland,1786,10
Zeeland,1787,2
Zeeland,1788,7
Zeeland,1789,3
Zeeland,1790,109
Zeeland,1791,4
Zeeland,1792,4
Zeeland,1793,5
Zeeland,1794,1
Zeeland,1795,5
Zeeland,1796,5
Zeeland,1797,1
Zeeland,1798,3
Zeeland,1799,10
Zeeland,1800,600
Zeeland,1801,7
Zeeland,1802,2
Zeeland,1803,8
Zeeland,1804,5
Zeeland,1805,16
Zeeland,1806,7
Zeeland,1807,4
Zeeland,1808,6
Zeeland,1809,5
Zeeland,1810,57
Zeeland,1811,1
Zeeland,1812,2
Zeeland,1813,3
Zeeland,1815,18
Zeeland,1816,9
Zeeland,1817,5
Zeeland,1818,18
Zeeland,1819,8
Zeeland,1820,85
Zeeland,1822,1
Zeeland,1823,8
Zeeland,1824,1
Zeeland,1825,24
Zeeland,1826,4
Zeeland,1827,5
Zeeland,1828,4
Zeeland,1829,1
Zeeland,1830,71
Zeeland,1831,3
Zeeland,1832,54
Zeeland,1833,4
Zeeland,1834,11
Zeeland,1835,21
Zeeland,1836,12
Zeeland,1837,6
Zeeland,1838,2
Zeeland,1839,7
Zeeland,1840,89
Zeeland,1841,7
Zeeland,1842,12
Zeeland,1843,2
Zeeland,1844,6
Zeeland,1845,24
Zeeland,1846,12
Zeeland,1847,7
Zeeland,1848,9
Zeeland,1849,7
Zeeland,1850,650
Zeeland,1851,12
